"","mse","info","sd","r.wj.1","r.wj.2","r.wj.3","min.wj","max.wj","mean.wj","listnum"
"182",0.0128843700354857,7.07167501524608,4.76180060875468,0.856539161888774,0.843406335970239,0.842253413456635,0.842253413456635,0.856539161888774,0.847399637105216,"10"
"183",0.0129030719683582,7.07205922392772,4.79932617992142,0.844776298434065,0.83952641175412,0.844693186646435,0.83952641175412,0.844776298434065,0.842998632278207,"6"
"184",0.0129636003489983,7.06615155553877,4.7605358299439,0.844213533953713,0.858044459408241,0.842184934394566,0.842184934394566,0.858044459408241,0.848147642585507,"188"
"185",0.0129697119814702,7.07129544769078,4.83048683016688,0.851529259067393,0.87019416279154,0.861016687655825,0.851529259067393,0.87019416279154,0.860913369838253,"216"
"186",0.0130452854908066,7.07790369260114,4.89733937057321,0.85072155419545,0.846723434557388,0.847359885449496,0.846723434557388,0.85072155419545,0.848268291400778,"37"
"187",0.013082087072346,7.07653233039172,4.867918561892,0.842020717782637,0.844028796407905,0.852470765963783,0.842020717782637,0.852470765963783,0.846173426718108,"164"
"188",0.0131188074070269,7.07266996535077,4.79218467731108,0.858924339314469,0.843949683901853,0.84535206428987,0.843949683901853,0.858924339314469,0.849408695835397,"173"
"189",0.0131269352052334,7.06073379292901,4.6044932251651,0.854804862402698,0.863043419041603,0.853035091990591,0.853035091990591,0.863043419041603,0.856961124478298,"73"
"190",0.0131640191479895,7.06785352638975,4.64230613638812,0.841572619580058,0.845435111456002,0.850278533947966,0.841572619580058,0.850278533947966,0.845762088328009,"145"
"191",0.0132238343038506,7.0673345712523,4.67773950302951,0.849129327862491,0.846592892265246,0.851425886429442,0.846592892265246,0.851425886429442,0.849049368852393,"222"
"192",0.0132969151701938,7.07669042869498,4.89215587684308,0.846348010669119,0.833410272457475,0.861545644380897,0.833410272457475,0.861545644380897,0.847101309169163,"114"
