word,rt,acc,wordLength,realpseudo,subj
give,1.2342,1,4,real,856
old,0.731935,1,3,real,856
ef,0.90282,1,2,pseudo,856
up,0.734545,1,2,real,856
swollen,1.15491,0,7,real,856
custom,0.717845,1,6,real,856
guess,0.623185,1,5,real,856
think,0.786825,1,5,real,856
fror,1.92261,1,4,pseudo,856
chance,0.90067,1,6,real,856
ud,0.982885,1,2,pseudo,856
inpant,1.11759,1,6,pseudo,856
charks,0.85107,1,6,pseudo,856
ball,0.77116,1,4,real,856
ganner,0.91751,0,6,pseudo,856
crit,1.318565,1,4,pseudo,856
slellen,0.899865,1,7,pseudo,856
am,1.13438,0,2,real,856
begin,0.804725,1,5,real,856
some,0.869915,1,4,real,856
spring,0.623435,1,6,real,856
bledge,1.151035,1,6,pseudo,856
bere,0.851045,1,4,pseudo,856
hube,1.121565,1,4,pseudo,856
trull,0.918355,1,5,pseudo,856
my,0.982315,1,2,real,856
truck,0.735435,1,5,real,856
benon,1.50124,1,5,pseudo,856
slit,0.800915,0,4,real,856
if,0.751085,1,2,real,856
hot,0.75042,1,3,real,856
family,0.66793,1,6,real,856
cuppom,1.350955,1,6,pseudo,856
sausage,0.833685,0,7,real,856
uoy,1.021915,1,3,pseudo,856
beeltisul,0.914445,1,9,pseudo,856
mot,0.83405,1,3,pseudo,856
fruit,1.18274,1,5,real,856
yammering,2.684895,0,9,real,856
freat,1.218105,1,5,pseudo,856
away,0.91845,0,4,real,856
cibsus,0.88913,1,6,pseudo,856
beautiful,0.771005,1,9,real,856
best,0.99806,1,4,real,856
pencil,1.116015,1,6,real,856
drustion,1.25151,1,8,pseudo,856
question,1.000545,1,8,real,856
from,0.91986,1,4,real,856
his,0.839015,1,3,real,856
winner,0.81791,1,6,real,856
vosery,1.34859,1,6,pseudo,857
lant,0.91612,1,4,pseudo,857
answer,0.59968,1,6,real,857
him,0.65154,1,3,real,857
distides,0.850845,0,8,pseudo,857
jewel,1.248285,1,5,real,857
stamp,0.73227,1,5,real,857
strarms,1.048755,1,7,pseudo,857
we,0.80178,1,2,real,857
kind,0.71455,1,4,real,857
hom,1.62084,1,3,pseudo,857
oenc,0.9388,1,4,pseudo,857
money,0.483935,1,5,real,857
stass,0.469695,0,5,pseudo,857
ways,0.37849,0,4,real,857
wndo,0.718775,1,4,pseudo,857
going,0.519725,1,5,real,857
doubtful,0.73455,0,8,real,857
sun,0.51797,1,3,real,857
pame,0.700945,0,4,pseudo,857
molk,1.067465,1,4,pseudo,857
te,0.88524,1,2,pseudo,857
and,0.591135,1,3,real,857
me,0.684375,1,2,real,857
down,0.667165,1,4,real,857
garden,0.620055,1,6,real,857
wass,0.470345,0,4,pseudo,857
fish,0.63489,1,4,real,857
imeyits,1.267335,1,7,pseudo,857
dooseful,0.984025,0,8,pseudo,857
cok,0.817305,1,3,pseudo,857
stail,0.78645,0,5,pseudo,857
imagine,0.834925,1,7,real,857
nop,1.050955,1,3,pseudo,857
strange,0.8343,1,7,real,857
impoverish,0.53392,0,10,real,857
milk,0.58792,1,4,real,857
part,0.70514,1,4,real,857
wared,0.48614,0,5,pseudo,857
collosks,0.901065,1,8,pseudo,857
man,0.6528,1,3,real,857
kile,0.784695,1,4,pseudo,857
runey,0.90068,1,5,pseudo,857
fattify,0.78664,0,7,pseudo,857
see,0.55108,1,3,real,857
collapse,0.65075,0,8,real,857
find,0.55659,1,4,real,857
ees,0.705285,1,3,pseudo,857
fimp,0.817425,1,4,pseudo,857
idthepiates,0.751525,1,11,pseudo,857
bangs,0.806,1,5,real,857
time,0.734265,1,4,real,857
plane,0.56765,1,5,real,857
contive,0.80061,1,7,pseudo,857
bawed,0.734565,1,5,pseudo,857
han,0.703875,0,3,pseudo,857
baafness,0.83428,1,8,pseudo,857
once,0.75501,1,4,real,857
mun,1.288105,1,3,pseudo,857
fistory,0.81741,0,7,pseudo,857
ase,0.667945,1,3,pseudo,857
left,0.550735,1,4,real,857
speveal,1.01837,1,7,pseudo,857
seashell,0.754795,1,8,real,857
river,0.77419,1,5,real,857
seadrill,3.200655,1,8,pseudo,857
ggnoi,0.818535,1,5,pseudo,857
leld,0.867575,0,4,pseudo,857
library,0.867735,1,7,real,857
acquisitiveness,1.64141,0,15,real,857
waves,0.634365,1,5,real,857
warpen,0.834495,0,6,pseudo,857
arsher,0.900715,1,6,pseudo,857
resolve,0.91734,1,7,real,857
business,0.834335,1,8,real,857
appropriates,0.784185,1,12,real,857
alk,0.6871,1,3,pseudo,857
napery,0.938445,1,6,real,857
ston,1.68428,0,4,pseudo,857
stop,0.65081,1,4,real,857
distance,0.851055,0,8,real,857
fatter,1.034845,1,6,real,857
arm,1.135395,1,3,real,857
roder,0.907885,0,5,pseudo,857
stain,1.650565,1,5,real,857
tice,1.03445,1,4,pseudo,857
nap,0.602785,1,3,real,857
contain,1.737485,1,7,real,857
cow,0.756815,1,3,real,857
testify,0.967625,1,7,real,857
ancrusinishness,1.556305,1,15,pseudo,857
de,1.090335,1,2,pseudo,857
swane,0.83763,0,5,pseudo,857
rebosks,1.012115,1,7,pseudo,857
land,1.11575,1,4,real,857
immiterise,1.03422,1,10,pseudo,857
hitter,1.39137,1,6,pseudo,857
jixel,1.001155,1,5,pseudo,857
special,0.521385,1,7,real,857
fite,0.732585,1,4,pseudo,857
jump,0.83346,1,4,real,857
reverse,2.305785,1,7,real,857
justice,0.766965,1,7,real,857
configuration,0.890155,1,13,real,857
insows,0.80004,1,6,pseudo,857
morning,0.54855,1,7,real,857
sould,0.634445,0,5,pseudo,857
os,1.14388,1,2,pseudo,857
almost,0.56936,1,6,real,857
knew,0.583655,1,4,real,857
knead,0.627445,1,5,real,857
natural,1.43364,1,7,real,857
accustomed,0.84826,1,10,real,857
lame,0.667035,1,4,real,857
no,0.809715,1,2,real,857
molent,0.73758,0,6,pseudo,857
lape,0.789575,0,4,pseudo,857
med,0.74848,1,3,pseudo,857
cowboy,0.682375,1,6,real,857
inside,0.654535,1,6,real,857
signal,0.76698,1,6,real,857
then,0.821025,1,4,real,857
strosh,1.26132,1,6,pseudo,857
naw,0.66741,0,3,pseudo,857
short,0.73138,1,5,real,857
fine,0.632285,1,4,real,857
vesural,0.867055,0,7,pseudo,857
accastanct,0.814815,1,10,pseudo,857
trood,0.784045,0,5,pseudo,857
car,0.56774,1,3,real,857
must,0.619065,1,4,real,857
tascer,0.7842,1,6,pseudo,857
fing,0.939085,0,4,pseudo,857
liffs,0.88446,1,5,pseudo,857
na,0.704805,1,2,pseudo,857
albust,1.53415,1,6,pseudo,857
tried,0.68486,1,5,real,857
timelly,0.93737,0,7,pseudo,857
quen,0.73943,1,4,pseudo,857
nurger,1.686035,1,6,pseudo,857
sildal,0.969665,1,6,pseudo,857
twew,0.71716,1,4,pseudo,857
rescets,1.01774,0,7,pseudo,857
hust,1.15081,0,4,pseudo,857
open,0.717455,1,4,real,857
che,0.771645,1,3,pseudo,857
finally,0.669005,1,7,real,857
totoseneian,1.33415,1,11,pseudo,857
play,0.567265,1,4,real,857
jostile,0.75189,1,7,pseudo,857
father,0.952485,1,6,real,857
strong,0.62377,1,6,real,857
inni,0.81739,0,4,pseudo,857
garment,0.93442,1,7,real,857
brubs,0.75631,1,5,pseudo,857
loms,0.6677,1,4,pseudo,857
wread,0.817535,1,5,pseudo,857
pumer,0.800865,1,5,pseudo,857
live,0.654715,1,4,real,857
ot,0.684055,1,2,pseudo,857
power,0.687905,1,5,real,857
fasees,0.934445,1,6,pseudo,857
lost,0.70436,1,4,real,857
light,0.78441,1,5,real,857
could,0.69536,1,5,real,857
brush,0.78468,1,5,real,857
garbant,0.95751,1,7,pseudo,857
is,0.917435,1,2,real,857
congusozation,0.90078,1,13,pseudo,857
arf,0.95567,0,3,pseudo,857
repress,0.836685,1,7,real,857
red,0.63403,1,3,real,857
homogeneous,0.925325,0,11,real,857
sheas,1.06795,1,5,pseudo,857
moop,1.53885,1,4,pseudo,857
chanding,1.372775,0,8,pseudo,857
oban,1.367585,1,4,pseudo,857
into,0.75239,1,4,real,857
cowbim,1.12032,0,6,pseudo,857
tha,1.451105,1,3,pseudo,857
mpju,0.787965,1,4,pseudo,857
cag,0.75546,0,3,pseudo,857
clought,1.184845,0,7,pseudo,857
serning,0.884395,1,7,pseudo,857
recorse,1.734105,0,7,pseudo,857
potent,1.038995,0,6,real,857
she,1.117955,1,3,real,857
shoes,0.7011,1,5,real,857
charring,1.000965,0,8,real,857
new,0.567595,1,3,real,857
number,0.65747,1,6,real,857
vlei,1.26764,1,4,pseudo,857
sholt,1.234415,0,5,pseudo,857
of,0.72149,0,2,real,857
the,0.73405,1,3,real,857
famous,0.75098,1,6,real,857
brought,0.718225,1,7,real,857
ypla,0.75119,1,4,pseudo,857
moon,0.63804,1,4,real,857
air,0.684435,1,3,real,857
slace,0.98203,1,5,pseudo,857
nuder,1.49267,1,5,pseudo,857
two,0.70093,1,3,real,857
never,1.202295,1,5,real,857
pretty,0.76593,1,6,real,857
dat,1.2737,1,3,pseudo,857
he,0.77053,1,2,real,857
thank,0.55033,1,5,real,857
sick,0.60004,1,4,real,857
grat,0.56679,0,4,pseudo,857
them,0.65576,1,4,real,857
woft,2.47305,1,4,pseudo,857
budget,2.13374,1,6,real,857
besime,0.90976,1,6,pseudo,857
daople,1.13582,1,6,pseudo,857
asca,0.743155,1,4,pseudo,857
back,0.682715,1,4,real,857
ther,1.08089,1,4,pseudo,857
wto,0.79874,1,3,pseudo,857
mader,1.63642,0,5,pseudo,857
space,0.91622,1,5,real,857
wirtoul,0.740035,1,7,pseudo,857
elements,0.801615,1,8,real,857
gaian,0.81753,1,5,pseudo,857
khtna,0.7543,1,5,pseudo,857
cotosks,1.08298,1,7,pseudo,857
snose,0.95162,0,5,pseudo,857
bove,1.55468,0,4,pseudo,857
bone,0.65544,1,4,real,857
dag,1.728885,1,3,pseudo,857
describe,1.200995,1,8,real,857
hadder,2.234515,1,6,pseudo,857
hect,1.48516,1,4,pseudo,857
telescoped,1.334475,0,10,real,857
utashing,0.934215,1,8,pseudo,857
ap,0.77102,1,2,pseudo,857
etecants,1.75118,0,8,pseudo,857
shotty,0.804365,1,6,pseudo,857
yos,0.83701,1,3,pseudo,857
grasshopper,1.21777,1,11,real,857
qualify,0.852145,0,7,real,857
fast,0.73395,1,4,real,857
animal,0.917095,1,6,real,857
hammer,0.650975,1,6,real,857
cat,0.501235,1,3,real,857
yes,0.567485,1,3,real,857
phlere,1.26885,1,6,pseudo,857
dood,2.488375,1,4,pseudo,857
beller,1.76772,1,6,pseudo,857
telechinct,1.03829,0,10,pseudo,857
upending,1.017475,0,8,real,857
help,0.789085,1,4,real,857
sail,0.967445,1,4,real,857
permanency,0.884765,1,10,real,857
germantia,1.004025,1,9,pseudo,857
wood,0.75378,1,4,real,857
people,0.77044,1,6,real,857
however,0.636205,1,7,real,857
work,0.68628,1,4,real,857
an,1.60451,0,2,real,857
flankfopper,0.873275,1,11,pseudo,857
ar,0.8502,1,2,pseudo,857
great,0.973705,1,5,real,857
thantboard,1.00611,1,10,pseudo,857
bulbet,0.916365,1,6,pseudo,857
creat,0.820515,1,5,pseudo,857
without,0.96875,0,7,real,857
pon,0.683635,1,3,pseudo,857
overtruan,0.691395,1,9,pseudo,857
bads,1.93445,1,4,pseudo,857
spat,1.80401,0,4,real,857
cologne,0.953495,0,7,real,857
understand,0.734775,1,10,real,857
clomify,1.36228,0,7,pseudo,857
better,0.66196,1,6,real,857
overwhelm,1.686895,0,9,real,857
sphere,0.93955,0,6,real,857
as,0.833725,1,2,real,857
become,0.534615,1,6,real,857
sids,1.921035,1,4,pseudo,857
destrifs,0.834735,0,8,pseudo,857
hu,1.10092,1,2,pseudo,857
investigate,0.71754,1,11,real,857
guarantee,0.9012,1,9,real,857
ablood,0.78664,0,6,pseudo,857
sain,1.484975,0,4,pseudo,857
fafever,0.951615,1,7,pseudo,857
fave,1.324275,0,4,pseudo,857
dog,0.889835,1,3,real,857
mannanency,0.954505,0,10,pseudo,857
whose,0.86763,0,5,real,857
again,0.640445,1,5,real,857
underchime,1.15543,0,10,pseudo,857
alipol,1.384685,0,6,pseudo,857
able,2.90311,1,4,real,857
skateboard,1.000945,1,10,real,857
paper,0.550275,1,5,real,857
agreed,0.81814,1,6,real,857
pop,0.536385,1,3,real,857
invectiress,0.53324,0,11,pseudo,857
lkoo,1.05098,1,4,pseudo,857
ro,0.867745,1,2,pseudo,857
beeching,1.48309,0,8,pseudo,857
enan,0.7153,1,4,pseudo,857
signaller,1.200955,1,9,real,857
ganter,0.905295,0,6,pseudo,857
pocorism,0.788995,1,8,pseudo,857
street,0.756745,1,6,real,857
toy,0.789635,1,3,real,857
need,0.6388,1,4,real,857
leald,0.899475,0,5,pseudo,857
watch,0.989205,1,5,real,857
wist,0.86798,1,4,pseudo,857
spuer,0.783685,1,5,pseudo,857
scays,1.775635,0,5,pseudo,857
rackle,0.832755,1,6,pseudo,857
green,0.68919,1,5,real,857
esslyots,0.837915,1,8,pseudo,857
ruticole,0.89534,1,8,pseudo,857
gravel,0.63973,1,6,real,857
round,0.689605,1,5,real,857
cas,0.731545,1,3,pseudo,857
be,0.86604,1,2,real,857
look,0.61344,1,4,real,857
meat,1.085305,1,4,real,857
peace,0.81674,1,5,real,857
om,0.785925,1,2,pseudo,857
mout,1.25141,1,4,pseudo,857
sint,0.78535,1,4,pseudo,857
polarize,1.09065,1,8,real,857
more,0.689785,1,4,real,857
miss,0.57332,1,4,real,857
complete,0.76751,1,8,real,857
long,0.783755,1,4,real,857
spu,1.536445,1,3,pseudo,857
crovel,1.16783,1,6,pseudo,857
et,0.653275,1,2,pseudo,857
children,0.65122,1,8,real,857
so,1.050545,1,2,real,857
everyone,0.750635,1,8,real,857
hane,0.791195,1,4,pseudo,857
spy,0.734165,1,3,real,857
through,0.718,1,7,real,857
banny,1.58921,0,5,pseudo,857
wawed,1.11972,1,5,pseudo,857
hencory,1.433895,1,7,pseudo,857
do,0.569465,1,2,real,857
sing,1.319145,1,4,real,857
ip,0.80075,1,2,pseudo,857
farmer,0.855045,1,6,real,857
have,0.601385,1,4,real,857
spoll,1.584,0,5,pseudo,857
can,0.721935,1,3,real,857
winter,0.65047,1,6,real,857
after,0.71723,1,5,real,857
da,1.223985,1,2,pseudo,857
place,0.639535,1,5,real,857
spell,1.00675,1,5,real,857
other,0.73462,1,5,real,857
goud,0.92151,0,4,pseudo,857
mich,0.836025,1,4,pseudo,857
tfaer,0.76744,1,5,pseudo,857
uffive,0.71782,1,6,pseudo,857
umly,0.77407,1,4,pseudo,857
fawerty,0.96728,1,7,pseudo,857
office,0.884235,1,6,real,857
nied,1.15714,1,4,pseudo,857
drnuo,0.70077,1,5,pseudo,857
liberty,0.73715,1,7,real,857
ridicule,0.96724,1,8,real,857
in,0.66743,1,2,real,857
streat,0.620685,0,6,pseudo,857
pealt,1.467745,1,5,pseudo,857
good,0.68423,1,4,real,857
losh,0.817125,1,4,pseudo,857
loak,0.817985,1,4,pseudo,857
hore,0.88501,1,4,pseudo,857
en,0.91677,1,2,pseudo,857
dryer,0.65101,0,5,real,857
only,0.618505,1,4,real,857
sobsaller,0.734135,1,9,pseudo,857
history,0.73419,1,7,real,857
complase,1.036595,0,8,pseudo,857
unger,0.84108,1,5,pseudo,857
on,0.85115,1,2,real,857
even,0.867855,1,4,real,857
pickle,0.63798,1,6,real,857
groon,0.66944,0,5,pseudo,857
faster,0.70065,1,6,real,857
candy,0.824195,1,5,real,857
building,0.638755,1,8,real,857
at,0.52214,1,2,real,857
bi,0.567515,0,2,pseudo,857
plays,0.65467,1,5,real,857
tister,0.8195,1,6,pseudo,857
fireer,0.883955,1,6,pseudo,857
will,0.700555,1,4,real,857
chigshen,0.867565,1,8,pseudo,857
tok,0.686445,1,3,pseudo,857
learn,0.73499,1,5,real,857
custom,1.28487,0,6,real,857
chance,0.651405,1,6,real,857
sudsage,0.88421,1,7,pseudo,857
fror,0.619765,1,4,pseudo,857
begin,0.916435,1,5,real,857
old,0.753375,1,3,real,857
ball,0.64272,1,4,real,857
invent,1.039885,1,6,real,857
trull,0.958145,1,5,pseudo,857
hus,0.699765,1,3,pseudo,857
slellen,0.90128,1,7,pseudo,857
shring,0.85264,1,6,pseudo,857
hube,0.789005,1,4,pseudo,857
duttery,0.960675,1,7,pseudo,857
mot,0.971075,1,3,pseudo,857
circus,0.86008,1,6,real,857
went,0.69759,1,4,real,857
question,0.71825,1,8,real,857
best,0.63085,1,4,real,857
hy,1.55508,1,2,pseudo,857
mistake,1.151845,1,7,real,857
bot,0.94862,0,3,pseudo,857
hand,0.66793,1,4,real,857
ge,0.795195,1,2,pseudo,857
ef,0.790405,1,2,pseudo,857
come,0.80422,1,4,real,857
guess,0.634365,1,5,real,857
charks,1.004265,1,6,pseudo,857
swollen,0.818375,1,7,real,857
cuppom,0.88404,1,6,pseudo,857
waay,0.742125,1,4,pseudo,857
slit,2.85355,0,4,real,857
blans,1.632925,1,5,pseudo,857
beautiful,0.667645,1,9,real,857
wase,0.95111,1,4,pseudo,857
but,0.53816,1,3,real,857
cotplicant,0.872065,1,10,pseudo,857
you,0.537905,1,3,real,857
crit,0.752925,1,4,pseudo,857
spring,0.668675,1,6,real,857
drustion,0.867875,1,8,pseudo,857
freat,0.83432,1,5,pseudo,857
gibs,0.758735,1,4,pseudo,857
black,0.608465,1,5,real,857
winner,0.788235,1,6,real,857
huge,0.85043,0,4,real,857
purchase,0.67064,1,8,real,857
ganner,1.701125,0,6,pseudo,857
up,0.685575,1,2,real,857
ag,0.872525,1,2,pseudo,857
cibsus,0.790875,1,6,pseudo,857
ud,0.717495,1,2,pseudo,857
uoy,0.636265,1,3,pseudo,857
some,0.66677,1,4,real,857
reeh,0.73434,1,4,pseudo,857
from,0.65111,1,4,real,857
compliment,0.934185,1,10,real,857
benon,0.784525,1,5,pseudo,857
shink,0.9672,0,5,pseudo,857
my,0.76809,1,2,real,857
hant,3.25498,1,4,pseudo,857
hktni,0.83504,1,5,pseudo,857
wews,0.750825,1,4,pseudo,857
pledge,0.71827,0,6,real,857
guoys,1.254815,1,5,pseudo,857
just,0.684615,1,4,real,857
piscil,1.352275,1,6,pseudo,857
go,1.15218,1,2,real,857
think,0.63638,1,5,real,857
away,0.63455,1,4,real,857
take,0.591225,0,4,real,857
coth,0.884275,0,4,pseudo,857
sausage,1.25149,1,7,real,857
give,0.618,1,4,real,857
ujst,0.834265,1,4,pseudo,857
shine,1.36767,1,5,real,857
truck,0.63832,1,5,real,857
beeltisul,0.81896,1,9,pseudo,857
bere,0.71537,1,4,pseudo,857
here,0.56931,1,4,real,857
holily,2.517365,1,6,pseudo,857
family,0.567635,1,6,real,857
mistive,1.025,0,7,pseudo,857
if,0.71768,0,2,real,857
his,0.53682,1,3,real,857
am,1.417555,0,2,real,857
want,1.04081,1,4,real,857
soth,0.989735,0,4,pseudo,857
zembering,0.91697,1,9,pseudo,857
fruit,0.60813,1,5,real,857
pencil,0.783835,1,6,real,857
purshare,0.68637,0,8,pseudo,857
bledge,0.786795,1,6,pseudo,857
yammering,0.768035,0,9,real,857
hot,0.518895,1,3,real,857
orn,0.786585,1,3,pseudo,857
tate,0.81715,1,4,pseudo,857
inpant,0.801095,1,6,pseudo,857
bams,1.001105,1,4,pseudo,857
mystery,0.670495,1,7,real,857
man,0.835,1,3,real,922
han,0.943,1,3,pseudo,922
hitter,1.706,0,6,pseudo,922
molk,2.538,0,4,pseudo,922
answer,1.838,0,6,real,922
testify,1.065,0,7,real,922
ees,2.75,1,3,pseudo,922
strange,1.056,1,7,real,922
seashell,2.72,1,8,real,922
distance,0.786,0,8,real,922
milk,1.822,0,4,real,922
nap,2.13,0,3,real,922
kind,1.004,1,4,real,922
business,1.905,1,8,real,922
jewel,1.433,0,5,real,922
arsher,0.906,0,6,pseudo,922
baafness,1.135,0,8,pseudo,922
resolve,0.731,0,7,real,922
distides,0.966,0,8,pseudo,922
imagine,0.672,1,7,real,922
fattify,1.17,1,7,pseudo,922
arm,2.88,0,3,real,922
vosery,1.512,0,6,pseudo,922
plane,1.046,0,5,real,922
once,1.087,0,4,real,922
land,0.807,1,4,real,922
idthepiates,1.261,1,11,pseudo,922
swane,0.887,0,5,pseudo,922
wared,0.698,1,5,pseudo,922
oenc,0.933,1,4,pseudo,922
him,3.561,1,3,real,922
fish,3.263,0,4,real,922
pame,4.225,0,4,pseudo,922
stain,1.518,0,5,real,922
contive,0.893,0,7,pseudo,922
and,0.77,1,3,real,922
warpen,2.424,1,6,pseudo,922
appropriates,0.958,1,12,real,922
river,2.954,1,5,real,922
left,1.126,0,4,real,922
seadrill,2.613,0,8,pseudo,922
waves,0.748,0,5,real,922
fistory,0.669,0,7,pseudo,922
fite,0.871,1,4,pseudo,922
jixel,0.983,1,5,pseudo,922
te,1.608,1,2,pseudo,922
mun,1.516,0,3,pseudo,922
garden,1.059,1,6,real,922
find,2.207,0,4,real,922
ancrusinishness,0.952,1,15,pseudo,922
fatter,1.056,1,6,real,922
contain,3.682,0,7,real,922
stamp,2.373,0,5,real,922
stass,1.196,1,5,pseudo,922
me,0.703,1,2,real,922
dooseful,1.605,1,8,pseudo,922
stail,1.387,0,5,pseudo,922
doubtful,0.768,0,8,real,922
roder,0.67,0,5,pseudo,922
immiterise,0.999,0,10,pseudo,922
stop,0.754,1,4,real,922
sun,1.315,0,3,real,922
part,1.365,1,4,real,922
fimp,1.754,0,4,pseudo,922
ase,4.997,0,3,pseudo,922
kile,1.291,1,4,pseudo,922
down,1.338,1,4,real,922
de,1.25,0,2,pseudo,922
bawed,1.401,1,5,pseudo,922
napery,0.931,1,6,real,922
library,1.004,1,7,real,922
see,1.049,1,3,real,922
cok,2.402,0,3,pseudo,922
ston,1.688,1,4,pseudo,922
we,0.835,1,2,real,922
wndo,2.257,0,4,pseudo,922
lant,0.787,1,4,pseudo,922
ways,0.922,1,4,real,922
speveal,1.136,1,7,pseudo,922
strarms,1.539,1,7,pseudo,922
wass,1.573,1,4,pseudo,922
alk,0.791,1,3,pseudo,922
bangs,0.719,0,5,real,922
rebosks,0.812,0,7,pseudo,922
time,0.777,0,4,real,922
collapse,0.967,1,8,real,922
cow,1.405,0,3,real,922
collosks,1.421,1,8,pseudo,922
money,0.78,1,5,real,922
leld,3.301,0,4,pseudo,922
runey,3.171,1,5,pseudo,922
acquisitiveness,0.953,0,15,real,922
going,4.039,0,5,real,922
hom,3.688,1,3,pseudo,922
impoverish,1.026,0,10,real,922
tice,3.36,1,4,pseudo,922
nop,3.421,1,3,pseudo,922
imeyits,0.976,1,7,pseudo,922
ggnoi,1.384,1,5,pseudo,922
special,1.571,1,7,real,922
congusozation,1.309,1,13,pseudo,922
insows,1.002,0,6,pseudo,922
red,1.564,1,3,real,922
wread,1.423,1,5,pseudo,922
totoseneian,2.506,0,11,pseudo,922
open,0.815,0,4,real,922
justice,1.019,1,7,real,922
knew,1.478,1,4,real,922
nurger,1.754,1,6,pseudo,922
new,1.873,1,3,real,922
homogeneous,1.033,0,11,real,922
quen,0.843,0,4,pseudo,922
med,0.91,0,3,pseudo,922
vlei,1.037,1,4,pseudo,922
short,0.731,0,5,real,922
inside,0.852,1,6,real,922
famous,1.421,0,6,real,922
charring,0.771,1,8,real,922
jump,3.009,1,4,real,922
pumer,4.184,1,5,pseudo,922
arf,1.296,1,3,pseudo,922
then,1.087,1,4,real,922
ot,1.388,0,2,pseudo,922
cowbim,0.903,1,6,pseudo,922
liffs,0.736,0,5,pseudo,922
sould,2.122,0,5,pseudo,922
brought,0.836,0,7,real,922
play,0.72,1,4,real,922
into,3.304,1,4,real,922
clought,0.656,0,7,pseudo,922
brush,0.471,1,5,real,922
loms,2.796,0,4,pseudo,922
natural,0.563,0,7,real,922
tascer,0.502,0,6,pseudo,922
fing,3.197,0,4,pseudo,922
repress,0.887,0,7,real,922
knead,1.102,1,5,real,922
tried,0.772,1,5,real,922
shoes,0.926,1,5,real,922
potent,0.835,1,6,real,922
signal,0.352,1,6,real,922
air,1.376,1,3,real,922
trood,3.878,1,5,pseudo,922
molent,2.729,1,6,pseudo,922
strosh,1.243,1,6,pseudo,922
lape,3.994,0,4,pseudo,922
is,0.888,1,2,real,922
twew,1.906,1,4,pseudo,922
number,0.825,1,6,real,922
no,0.776,1,2,real,922
naw,0.726,0,3,pseudo,922
vesural,0.777,1,7,pseudo,922
recorse,0.953,0,7,pseudo,922
tha,1.131,1,3,pseudo,922
lost,0.99,1,4,real,922
morning,0.703,1,7,real,922
lame,0.753,1,4,real,922
timelly,0.589,1,7,pseudo,922
brubs,1.035,1,5,pseudo,922
fine,0.724,1,4,real,922
almost,0.842,0,6,real,922
rescets,0.552,0,7,pseudo,922
jostile,0.501,0,7,pseudo,922
strong,0.484,0,6,real,922
could,0.684,1,5,real,922
che,1.355,0,3,pseudo,922
accastanct,0.948,1,10,pseudo,922
albust,0.58,0,6,pseudo,922
chanding,0.602,1,8,pseudo,922
accustomed,0.713,0,10,real,922
power,1.69,1,5,real,922
moon,2.307,1,4,real,922
live,0.987,1,4,real,922
cag,1.953,1,3,pseudo,922
fasees,1.006,0,6,pseudo,922
father,0.89,1,6,real,922
reverse,0.805,1,7,real,922
she,0.887,1,3,real,922
configuration,0.585,1,13,real,922
os,0.386,1,2,pseudo,922
moop,0.83,0,4,pseudo,922
sheas,0.747,1,5,pseudo,922
the,0.895,1,3,real,922
garbant,0.728,0,7,pseudo,922
serning,0.397,1,7,pseudo,922
inni,0.952,1,4,pseudo,922
finally,0.568,1,7,real,922
sildal,0.803,0,6,pseudo,922
car,0.785,0,3,real,922
of,0.769,1,2,real,922
cowboy,0.736,1,6,real,922
must,0.551,1,4,real,922
ypla,0.656,0,4,pseudo,922
garment,0.419,0,7,real,922
mpju,0.214,0,4,pseudo,922
light,0.522,0,5,real,922
hust,0.975,0,4,pseudo,922
na,1.488,1,2,pseudo,922
sholt,0.698,0,5,pseudo,922
oban,0.334,1,4,pseudo,922
woft,1.434,0,4,pseudo,922
germantia,0.517,1,9,pseudo,922
skateboard,0.551,0,10,real,922
budget,0.276,1,6,real,922
nuder,1.157,0,5,pseudo,922
back,4.712,1,4,real,922
better,3.648,0,6,real,922
wood,3.057,1,4,real,922
permanency,0.75,0,10,real,922
phlere,0.722,0,6,pseudo,922
overtruan,0.303,0,9,pseudo,922
slace,0.317,1,5,pseudo,922
fast,0.384,0,4,real,922
two,0.802,1,3,real,922
guarantee,1.224,1,9,real,922
creat,0.55,0,5,pseudo,922
thank,0.322,0,5,real,922
yos,0.148,0,3,pseudo,922
animal,0.551,1,6,real,922
shotty,0.268,0,6,pseudo,922
great,0.487,1,5,real,922
ar,0.252,1,2,pseudo,922
gaian,0.265,0,5,pseudo,922
thantboard,0.279,1,10,pseudo,922
he,0.254,0,2,real,922
grat,0.318,0,4,pseudo,922
destrifs,0.635,0,8,pseudo,922
ap,1.198,1,2,pseudo,922
alipol,0.988,1,6,pseudo,922
utashing,1.539,0,8,pseudo,922
hadder,0.87,1,6,pseudo,922
without,0.72,0,7,real,922
bads,1.022,1,4,pseudo,922
cologne,1.016,1,7,real,922
cotosks,1.237,1,7,pseudo,922
again,0.84,0,5,real,922
qualify,1.085,1,7,real,922
fave,2.073,0,4,pseudo,922
agreed,0.872,0,6,real,922
pon,0.096,1,3,pseudo,922
elements,0.152,0,8,real,922
daople,0.299,0,6,pseudo,922
describe,0.285,0,8,real,922
never,1.238,1,5,real,922
bone,1.043,1,4,real,922
etecants,0.747,1,8,pseudo,922
hu,1.098,1,2,pseudo,922
fafever,1.069,1,7,pseudo,922
wirtoul,0.73,0,7,pseudo,922
dat,0.837,1,3,pseudo,922
sids,1.354,0,4,pseudo,922
cat,0.252,0,3,real,922
spat,2.067,0,4,real,922
